Country name,Ladder score,upperwhisker,lowerwhisker,Log GDP per capita,Social support,Healthy life expectancy,Freedom to make life choices,Generosity,Perceptions of corruption,Dystopia + residual
Normal Synthetic Country 1,5.747409072602199,5.890734310339253,5.604853089058798,1.499990086147417,1.2612573438790142,0.6074134171559554,0.6957192048879539,0.18122370507567287,0.09495001918218898,1.384495314219583
Normal Synthetic Country 2,6.164315754543519,6.27889573907994,6.0490471390250535,2.042346895080443,1.2671577251467192,0.5926285289585728,0.5721778264110484,0.002398013995538295,0.18071015888753678,1.264549110531269
Normal Synthetic Country 3,5.642547602171698,5.722719907634057,5.561868176116243,1.3290329204281477,1.1289118563002674,0.5716373266932796,0.8232956286731441,0.22062957543672984,0.17175391886087313,1.4266955233142034
Normal Synthetic Country 4,6.19424897805717,6.281968649551272,6.105371456963493,1.3807158081207158,1.31068326972576,0.5822978308744093,0.7448953461740205,0.21619671020135395,0.17442316720175577,2.039756572003016
Normal Synthetic Country 5,7.111278007185111,7.2321107471883295,6.990732208454653,1.5465473127884528,1.513903250803248,0.690996829870257,0.7502470319180733,0.20572731914800996,0.0896214714936219,2.381999512921472
Normal Synthetic Country 6,4.467822174470269,4.5666586101330955,4.369395178163927,1.3660690471809223,0.8876995735359187,0.44160787492736925,0.6507635687405589,0.01819374072268809,0.2840487917072352,0.9338779782634212
Normal Synthetic Country 7,4.699538312898609,4.834514784141642,4.562982537779214,1.3274594358499074,1.2851357783086328,0.43410371670239006,0.6860779287988636,0.10697632294623724,-0.011278227285507286,0.746590432412735
Normal Synthetic Country 8,5.269686409379676,5.40341328080932,5.137272904768551,1.1754051547046647,0.9907170497401443,0.5329003910521991,0.6108316560994853,0.09829006323155348,0.18861167957874814,1.662477747810789
Normal Synthetic Country 9,5.998150936697221,6.055731556056556,5.939469522146251,2.0029565468125003,1.3134482982479345,0.8113991019302077,0.724212465868741,0.17491763642961047,0.21681848262158077,0.913205403265035
Normal Synthetic Country 10,4.860878730740705,4.978745725343081,4.742577838209008,1.356253024313207,0.9138236347672605,0.5955720950871294,0.44115806542076574,0.301275027238239,0.2031166480496217,1.0232342817100686
Normal Synthetic Country 11,6.595802637500474,6.736872585629635,6.454857063867414,1.1398503766215402,1.08489499433439,0.4093048714782843,0.6817750094102033,0.17809798171684338,-0.09124204462756758,3.3153376540654715
Normal Synthetic Country 12,5.1646113546599155,5.274404457431485,5.053940699068465,1.0861269751024032,0.8807856603556485,0.50012502289864,0.4907654127216604,0.18740405881562155,0.013340482809730797,1.7753497483111973
Normal Synthetic Country 13,5.463281570414244,5.605856298838478,5.321208162277371,1.4370950571408638,1.2412877483104836,0.5449044101578104,0.5685460648345533,0.18863372748581006,0.041388490671620023,1.6209014175356375
Normal Synthetic Country 14,5.643909150102377,5.785699389628909,5.502880769845794,1.503697441971455,0.7871373106300319,0.45230840292939456,0.6541652125269171,0.08773247656895969,0.21620103721035897,1.8649752267090316
Normal Synthetic Country 15,4.722434913078779,4.799637317725113,4.64627759279162,1.4919073840694317,0.7653645539595868,0.6521698621210852,0.5688154029108708,0.18623997086030372,0.11655530264740077,1.3890726620278837
Normal Synthetic Country 16,5.961564542670015,6.018187431541928,5.904177031821395,1.5393106939536847,1.3747426591625762,0.6491108159755616,0.511596860133025,0.18709941419230133,0.14065200184296725,1.8110246975387927
Normal Synthetic Country 17,7.0564827748144605,7.181069177484935,6.93250996201303,1.6018372973081325,1.3366032231423022,0.5863817831100404,0.8393305006738339,0.20919722150106593,0.09022353338890436,2.221578275572046
Normal Synthetic Country 18,6.772391976631582,6.855658783204756,6.6899067216627115,1.4854155382143475,1.5739515044806298,0.5629581141933071,0.8260856652338866,0.1950697960638098,-0.00823789967475172,2.1910820675890204
Normal Synthetic Country 19,6.7178388681315635,6.8196540202492,6.61651037007366,1.6134137928260335,1.4913171888352459,0.6235254487818537,0.559650721502891,0.09264175939360429,0.2000345746962113,1.8630663210039848
Normal Synthetic Country 20,4.960565968832496,5.0577211474039485,4.863032833527483,1.4421328166761338,1.0604344644202537,0.33731340697838297,0.7358596315684847,0.15948284696148754,0.08812879316972638,1.0372403396479037
Normal Synthetic Country 21,3.9167197689202418,4.023852821515391,3.8086067334456684,0.6924665516171593,0.9807953146614288,0.32805860901936823,0.5428435042550124,0.1298681786044938,0.03432967424117438,1.1947513065897493
Normal Synthetic Country 22,4.002126504456317,4.175933913618321,3.8283283657092557,0.9204043324083946,1.159184482864975,0.29694749648765695,0.45334531377905807,0.10854598372690868,0.03044791419354982,0.9944991973772888
Normal Synthetic Country 23,5.64085452604964,5.747464282919033,5.534701342881304,0.945752320012659,0.7375880351370012,0.4263753211689505,0.634709475021278,0.18738973042790916,0.05282434374542422,2.749215889241045
